continent,location,date,population,new_vaccinations,RollingPeopleVaccinated
Asia,Kazakhstan,2021-03-15,18776707,,
Asia,Kazakhstan,2021-03-16,18776707,,
Asia,Kazakhstan,2021-03-17,18776707,,
Asia,Kazakhstan,2021-03-18,18776707,,
Asia,Kazakhstan,2021-03-19,18776707,,
Asia,Kazakhstan,2021-03-20,18776707,,
Asia,Kazakhstan,2021-03-21,18776707,,
Asia,Kazakhstan,2021-03-22,18776707,,
Asia,Kazakhstan,2021-03-23,18776707,,
Asia,Kazakhstan,2021-03-24,18776707,,
Asia,Kazakhstan,2021-03-25,18776707,,
Asia,Kazakhstan,2021-03-26,18776707,,
Asia,Kazakhstan,2021-03-27,18776707,,
Asia,Kazakhstan,2021-03-28,18776707,,
Asia,Kazakhstan,2021-03-29,18776707,,
Asia,Kazakhstan,2021-03-30,18776707,,
Asia,Kazakhstan,2021-03-31,18776707,,
Asia,Kazakhstan,2021-04-01,18776707,,
Asia,Kazakhstan,2021-04-02,18776707,,
Asia,Kazakhstan,2021-04-03,18776707,,
Asia,Kazakhstan,2021-04-04,18776707,,
Asia,Kazakhstan,2021-04-05,18776707,,
Asia,Kazakhstan,2021-04-06,18776707,,
Asia,Kazakhstan,2021-04-07,18776707,,
Asia,Kazakhstan,2021-04-08,18776707,,
Asia,Kazakhstan,2021-04-09,18776707,,
Asia,Kazakhstan,2021-04-10,18776707,,
Asia,Kazakhstan,2021-04-11,18776707,,
Asia,Kazakhstan,2021-04-12,18776707,,
Asia,Kazakhstan,2021-04-13,18776707,,
Asia,Kazakhstan,2021-04-14,18776707,,
Asia,Kazakhstan,2021-04-15,18776707,,
Asia,Kazakhstan,2021-04-16,18776707,,
Asia,Kazakhstan,2021-04-17,18776707,,
Asia,Kazakhstan,2021-04-18,18776707,,
Asia,Kazakhstan,2021-04-19,18776707,,
Asia,Kazakhstan,2021-04-20,18776707,,
Asia,Kazakhstan,2021-04-21,18776707,,
Asia,Kazakhstan,2021-04-22,18776707,62937,62937
Asia,Kazakhstan,2021-04-23,18776707,,62937
Asia,Kazakhstan,2021-04-24,18776707,,62937
Asia,Kazakhstan,2021-04-25,18776707,,62937
Asia,Kazakhstan,2021-04-26,18776707,,62937
Asia,Kazakhstan,2021-04-27,18776707,,62937
Asia,Kazakhstan,2021-04-28,18776707,425854,488791
Asia,Kazakhstan,2021-04-29,18776707,,488791
Asia,Kazakhstan,2021-04-30,18776707,,488791
Asia,Kazakhstan,2021-05-01,18776707,,488791
Asia,Kazakhstan,2021-05-02,18776707,,488791
Asia,Kazakhstan,2021-05-03,18776707,,488791
Asia,Kazakhstan,2021-05-04,18776707,,488791
Asia,Kazakhstan,2021-05-05,18776707,256233,745024
Asia,Kazakhstan,2021-05-06,18776707,,745024
Asia,Kazakhstan,2021-05-07,18776707,,745024
Asia,Kazakhstan,2021-05-08,18776707,,745024
Asia,Kazakhstan,2021-05-09,18776707,,745024
Asia,Kazakhstan,2021-05-10,18776707,,745024
Asia,Kazakhstan,2021-05-11,18776707,,745024
Asia,Kazakhstan,2021-05-12,18776707,,745024
Asia,Kazakhstan,2021-05-13,18776707,,745024
Asia,Kazakhstan,2021-05-14,18776707,,745024
Asia,Kazakhstan,2021-05-15,18776707,51152,796176
Asia,Kazakhstan,2021-05-16,18776707,26786,822962
Asia,Kazakhstan,2021-05-17,18776707,13199,836161
Asia,Kazakhstan,2021-05-18,18776707,46172,882333
Asia,Kazakhstan,2021-05-19,18776707,50525,932858
Asia,Kazakhstan,2021-05-20,18776707,53861,986719
Asia,Kazakhstan,2021-05-21,18776707,54371,1041090
Asia,Kazakhstan,2021-05-22,18776707,63332,1104422
Asia,Kazakhstan,2021-05-23,18776707,30420,1134842
Asia,Kazakhstan,2021-05-24,18776707,11972,1146814
Asia,Kazakhstan,2021-05-25,18776707,50205,1197019
Asia,Kazakhstan,2021-05-26,18776707,44799,1241818
Asia,Kazakhstan,2021-05-27,18776707,88287,1330105
Asia,Kazakhstan,2021-05-28,18776707,,1330105
Asia,Kazakhstan,2021-05-29,18776707,,1330105
Asia,Kazakhstan,2021-05-30,18776707,,1330105
Asia,Kazakhstan,2021-05-31,18776707,,1330105
Asia,Kazakhstan,2021-06-01,18776707,36441,1366546
Asia,Kazakhstan,2021-06-02,18776707,35525,1402071
Asia,Kazakhstan,2021-06-03,18776707,34920,1436991
Asia,Kazakhstan,2021-06-04,18776707,46702,1483693
Asia,Kazakhstan,2021-06-05,18776707,51385,1535078
Asia,Kazakhstan,2021-06-06,18776707,34517,1569595
Asia,Kazakhstan,2021-06-07,18776707,25718,1595313
Asia,Kazakhstan,2021-06-08,18776707,63699,1659012
Asia,Kazakhstan,2021-06-09,18776707,67939,1726951
Asia,Kazakhstan,2021-06-10,18776707,68547,1795498
Asia,Kazakhstan,2021-06-11,18776707,78667,1874165
Asia,Kazakhstan,2021-06-12,18776707,92594,1966759
Asia,Kazakhstan,2021-06-13,18776707,55262,2022021
Asia,Kazakhstan,2021-06-14,18776707,28238,2050259
Asia,Kazakhstan,2021-06-15,18776707,92511,2142770
Asia,Kazakhstan,2021-06-16,18776707,85496,2228266
Asia,Kazakhstan,2021-06-17,18776707,89165,2317431
Asia,Kazakhstan,2021-06-18,18776707,97835,2415266
Asia,Kazakhstan,2021-06-19,18776707,90660,2505926
Asia,Kazakhstan,2021-06-20,18776707,51802,2557728
Asia,Kazakhstan,2021-06-21,18776707,30600,2588328
Asia,Kazakhstan,2021-06-22,18776707,96942,2685270
Asia,Kazakhstan,2021-06-23,18776707,86027,2771297
Asia,Kazakhstan,2021-06-24,18776707,102583,2873880
Asia,Kazakhstan,2021-06-25,18776707,112908,2986788
Asia,Kazakhstan,2021-06-26,18776707,124314,3111102
Asia,Kazakhstan,2021-06-27,18776707,70088,3181190
Asia,Kazakhstan,2021-06-28,18776707,49100,3230290
Asia,Kazakhstan,2021-06-29,18776707,130950,3361240
Asia,Kazakhstan,2021-06-30,18776707,134601,3495841
Asia,Kazakhstan,2021-07-01,18776707,117538,3613379
Asia,Kazakhstan,2021-07-02,18776707,135427,3748806
Asia,Kazakhstan,2021-07-03,18776707,158815,3907621
Asia,Kazakhstan,2021-07-04,18776707,144549,4052170
Asia,Kazakhstan,2021-07-05,18776707,69734,4121904
Asia,Kazakhstan,2021-07-06,18776707,96754,4218658
Asia,Kazakhstan,2021-07-07,18776707,84120,4302778
Asia,Kazakhstan,2021-07-08,18776707,161184,4463962
Asia,Kazakhstan,2021-07-09,18776707,166269,4630231
Asia,Kazakhstan,2021-07-10,18776707,161457,4791688
Asia,Kazakhstan,2021-07-11,18776707,110660,4902348
Asia,Kazakhstan,2021-07-12,18776707,72675,4975023
Asia,Kazakhstan,2021-07-13,18776707,162244,5137267
Asia,Kazakhstan,2021-07-14,18776707,166489,5303756
Asia,Kazakhstan,2021-07-15,18776707,159497,5463253
Asia,Kazakhstan,2021-07-16,18776707,,5463253
Asia,Kazakhstan,2021-07-17,18776707,,5463253
Asia,Kazakhstan,2021-07-18,18776707,77737,5540990
Asia,Kazakhstan,2021-07-19,18776707,48437,5589427
Asia,Kazakhstan,2021-07-20,18776707,126047,5715474
Asia,Kazakhstan,2021-07-21,18776707,53345,5768819
Asia,Kazakhstan,2021-07-22,18776707,128696,5897515
Asia,Kazakhstan,2021-07-23,18776707,,5897515
Africa,Kenya,2020-03-06,53771300,,
Africa,Kenya,2020-03-07,53771300,,
Africa,Kenya,2020-03-08,53771300,,
Africa,Kenya,2020-03-09,53771300,,
Africa,Kenya,2020-03-10,53771300,,
Africa,Kenya,2020-03-11,53771300,,
Africa,Kenya,2020-03-12,53771300,,
Africa,Kenya,2020-03-13,53771300,,
Africa,Kenya,2020-03-14,53771300,,
Africa,Kenya,2020-03-15,53771300,,
Africa,Kenya,2020-03-16,53771300,,
Africa,Kenya,2020-03-17,53771300,,
Africa,Kenya,2020-03-18,53771300,,
Africa,Kenya,2020-03-19,53771300,,
Africa,Kenya,2020-03-20,53771300,,
Africa,Kenya,2020-03-21,53771300,,
Africa,Kenya,2020-03-22,53771300,,
Africa,Kenya,2020-03-23,53771300,,
Africa,Kenya,2020-03-24,53771300,,
Africa,Kenya,2020-03-25,53771300,,
Africa,Kenya,2020-03-26,53771300,,
Africa,Kenya,2020-03-27,53771300,,
Africa,Kenya,2020-03-28,53771300,,
Africa,Kenya,2020-03-29,53771300,,
Africa,Kenya,2020-03-30,53771300,,
Africa,Kenya,2020-03-31,53771300,,
Africa,Kenya,2020-04-01,53771300,,
Africa,Kenya,2020-04-02,53771300,,
Africa,Kenya,2020-04-03,53771300,,
Africa,Kenya,2020-04-04,53771300,,
Africa,Kenya,2020-04-05,53771300,,
Africa,Kenya,2020-04-06,53771300,,
Africa,Kenya,2020-04-07,53771300,,
Africa,Kenya,2020-04-08,53771300,,
Africa,Kenya,2020-04-09,53771300,,
Africa,Kenya,2020-04-10,53771300,,
Africa,Kenya,2020-04-11,53771300,,
Africa,Kenya,2020-04-12,53771300,,
Africa,Kenya,2020-04-13,53771300,,
Africa,Kenya,2020-04-14,53771300,,
Africa,Kenya,2020-04-15,53771300,,
Africa,Kenya,2020-04-16,53771300,,
Africa,Kenya,2020-04-17,53771300,,
Africa,Kenya,2020-04-18,53771300,,
Africa,Kenya,2020-04-19,53771300,,
Africa,Kenya,2020-04-20,53771300,,
Africa,Kenya,2020-04-21,53771300,,
Africa,Kenya,2020-04-22,53771300,,
Africa,Kenya,2020-04-23,53771300,,
Africa,Kenya,2020-04-24,53771300,,
Africa,Kenya,2020-04-25,53771300,,
Africa,Kenya,2020-04-26,53771300,,
Africa,Kenya,2020-04-27,53771300,,
Africa,Kenya,2020-04-28,53771300,,
Africa,Kenya,2020-04-29,53771300,,
Africa,Kenya,2020-04-30,53771300,,
Africa,Kenya,2020-05-01,53771300,,
Africa,Kenya,2020-05-02,53771300,,
Africa,Kenya,2020-05-03,53771300,,
Africa,Kenya,2020-05-04,53771300,,
Africa,Kenya,2020-05-05,53771300,,
Africa,Kenya,2020-05-06,53771300,,
Africa,Kenya,2020-05-07,53771300,,
Africa,Kenya,2020-05-08,53771300,,
Africa,Kenya,2020-05-09,53771300,,
Africa,Kenya,2020-05-10,53771300,,
Africa,Kenya,2020-05-11,53771300,,
Africa,Kenya,2020-05-12,53771300,,
Africa,Kenya,2020-05-13,53771300,,
Africa,Kenya,2020-05-14,53771300,,
Africa,Kenya,2020-05-15,53771300,,
Africa,Kenya,2020-05-16,53771300,,
Africa,Kenya,2020-05-17,53771300,,
Africa,Kenya,2020-05-18,53771300,,
Africa,Kenya,2020-05-19,53771300,,
Africa,Kenya,2020-05-20,53771300,,
Africa,Kenya,2020-05-21,53771300,,
Africa,Kenya,2020-05-22,53771300,,
Africa,Kenya,2020-05-23,53771300,,
Africa,Kenya,2020-05-24,53771300,,
Africa,Kenya,2020-05-25,53771300,,
Africa,Kenya,2020-05-26,53771300,,
Africa,Kenya,2020-05-27,53771300,,
Africa,Kenya,2020-05-28,53771300,,
Africa,Kenya,2020-05-29,53771300,,
Africa,Kenya,2020-05-30,53771300,,
Africa,Kenya,2020-05-31,53771300,,
Africa,Kenya,2020-06-01,53771300,,
Africa,Kenya,2020-06-02,53771300,,
Africa,Kenya,2020-06-03,53771300,,
Africa,Kenya,2020-06-04,53771300,,
Africa,Kenya,2020-06-05,53771300,,
Africa,Kenya,2020-06-06,53771300,,
Africa,Kenya,2020-06-07,53771300,,
Africa,Kenya,2020-06-08,53771300,,
Africa,Kenya,2020-06-09,53771300,,
Africa,Kenya,2020-06-10,53771300,,
Africa,Kenya,2020-06-11,53771300,,
Africa,Kenya,2020-06-12,53771300,,
Africa,Kenya,2020-06-13,53771300,,
Africa,Kenya,2020-06-14,53771300,,
Africa,Kenya,2020-06-15,53771300,,
Africa,Kenya,2020-06-16,53771300,,
Africa,Kenya,2020-06-17,53771300,,
Africa,Kenya,2020-06-18,53771300,,
Africa,Kenya,2020-06-19,53771300,,
Africa,Kenya,2020-06-20,53771300,,
Africa,Kenya,2020-06-21,53771300,,
Africa,Kenya,2020-06-22,53771300,,
Africa,Kenya,2020-06-23,53771300,,
Africa,Kenya,2020-06-24,53771300,,
Africa,Kenya,2020-06-25,53771300,,
Africa,Kenya,2020-06-26,53771300,,
Africa,Kenya,2020-06-27,53771300,,
Africa,Kenya,2020-06-28,53771300,,
Africa,Kenya,2020-06-29,53771300,,
Africa,Kenya,2020-06-30,53771300,,
Africa,Kenya,2020-07-01,53771300,,
Africa,Kenya,2020-07-02,53771300,,
Africa,Kenya,2020-07-03,53771300,,
Africa,Kenya,2020-07-04,53771300,,
Africa,Kenya,2020-07-05,53771300,,
Africa,Kenya,2020-07-06,53771300,,
Africa,Kenya,2020-07-07,53771300,,
Africa,Kenya,2020-07-08,53771300,,
Africa,Kenya,2020-07-09,53771300,,
Africa,Kenya,2020-07-10,53771300,,
Africa,Kenya,2020-07-11,53771300,,
Africa,Kenya,2020-07-12,53771300,,
Africa,Kenya,2020-07-13,53771300,,
Africa,Kenya,2020-07-14,53771300,,
Africa,Kenya,2020-07-15,53771300,,
Africa,Kenya,2020-07-16,53771300,,
Africa,Kenya,2020-07-17,53771300,,
Africa,Kenya,2020-07-18,53771300,,
Africa,Kenya,2020-07-19,53771300,,
Africa,Kenya,2020-07-20,53771300,,
Africa,Kenya,2020-07-21,53771300,,
Africa,Kenya,2020-07-22,53771300,,
Africa,Kenya,2020-07-23,53771300,,
Africa,Kenya,2020-07-24,53771300,,
Africa,Kenya,2020-07-25,53771300,,
Africa,Kenya,2020-07-26,53771300,,
Africa,Kenya,2020-07-27,53771300,,
Africa,Kenya,2020-07-28,53771300,,
Africa,Kenya,2020-07-29,53771300,,
Africa,Kenya,2020-07-30,53771300,,
Africa,Kenya,2020-07-31,53771300,,
Africa,Kenya,2020-08-01,53771300,,
Africa,Kenya,2020-08-02,53771300,,
Africa,Kenya,2020-08-03,53771300,,
Africa,Kenya,2020-08-04,53771300,,
Africa,Kenya,2020-08-05,53771300,,
Africa,Kenya,2020-08-06,53771300,,
Africa,Kenya,2020-08-07,53771300,,
Africa,Kenya,2020-08-08,53771300,,
Africa,Kenya,2020-08-09,53771300,,
Africa,Kenya,2020-08-10,53771300,,
Africa,Kenya,2020-08-11,53771300,,
Africa,Kenya,2020-08-12,53771300,,
Africa,Kenya,2020-08-13,53771300,,
Africa,Kenya,2020-08-14,53771300,,
Africa,Kenya,2020-08-15,53771300,,
Africa,Kenya,2020-08-16,53771300,,
Africa,Kenya,2020-08-17,53771300,,
Africa,Kenya,2020-08-18,53771300,,
Africa,Kenya,2020-08-19,53771300,,
Africa,Kenya,2020-08-20,53771300,,
Africa,Kenya,2020-08-21,53771300,,
Africa,Kenya,2020-08-22,53771300,,
Africa,Kenya,2020-08-23,53771300,,
Africa,Kenya,2020-08-24,53771300,,
Africa,Kenya,2020-08-25,53771300,,
Africa,Kenya,2020-08-26,53771300,,
Africa,Kenya,2020-08-27,53771300,,
Africa,Kenya,2020-08-28,53771300,,
Africa,Kenya,2020-08-29,53771300,,
Africa,Kenya,2020-08-30,53771300,,
Africa,Kenya,2020-08-31,53771300,,
Africa,Kenya,2020-09-01,53771300,,
Africa,Kenya,2020-09-02,53771300,,
Africa,Kenya,2020-09-03,53771300,,
Africa,Kenya,2020-09-04,53771300,,
Africa,Kenya,2020-09-05,53771300,,
Africa,Kenya,2020-09-06,53771300,,
Africa,Kenya,2020-09-07,53771300,,
Africa,Kenya,2020-09-08,53771300,,
Africa,Kenya,2020-09-09,53771300,,
Africa,Kenya,2020-09-10,53771300,,
Africa,Kenya,2020-09-11,53771300,,
Africa,Kenya,2020-09-12,53771300,,
Africa,Kenya,2020-09-13,53771300,,
Africa,Kenya,2020-09-14,53771300,,
Africa,Kenya,2020-09-15,53771300,,
Africa,Kenya,2020-09-16,53771300,,
Africa,Kenya,2020-09-17,53771300,,
Africa,Kenya,2020-09-18,53771300,,
Africa,Kenya,2020-09-19,53771300,,
Africa,Kenya,2020-09-20,53771300,,
Africa,Kenya,2020-09-21,53771300,,
Africa,Kenya,2020-09-22,53771300,,
Africa,Kenya,2020-09-23,53771300,,
Africa,Kenya,2020-09-24,53771300,,
Africa,Kenya,2020-09-25,53771300,,
Africa,Kenya,2020-09-26,53771300,,
Africa,Kenya,2020-09-27,53771300,,
Africa,Kenya,2020-09-28,53771300,,
Africa,Kenya,2020-09-29,53771300,,
Africa,Kenya,2020-09-30,53771300,,
Africa,Kenya,2020-10-01,53771300,,
Africa,Kenya,2020-10-02,53771300,,
Africa,Kenya,2020-10-03,53771300,,
Africa,Kenya,2020-10-04,53771300,,
Africa,Kenya,2020-10-05,53771300,,
Africa,Kenya,2020-10-06,53771300,,
Africa,Kenya,2020-10-07,53771300,,
Africa,Kenya,2020-10-08,53771300,,
Africa,Kenya,2020-10-09,53771300,,
Africa,Kenya,2020-10-10,53771300,,
Africa,Kenya,2020-10-11,53771300,,
Africa,Kenya,2020-10-12,53771300,,
Africa,Kenya,2020-10-13,53771300,,
Africa,Kenya,2020-10-14,53771300,,
Africa,Kenya,2020-10-15,53771300,,
Africa,Kenya,2020-10-16,53771300,,
Africa,Kenya,2020-10-17,53771300,,
Africa,Kenya,2020-10-18,53771300,,
Africa,Kenya,2020-10-19,53771300,,
Africa,Kenya,2020-10-20,53771300,,
Africa,Kenya,2020-10-21,53771300,,
Africa,Kenya,2020-10-22,53771300,,
Africa,Kenya,2020-10-23,53771300,,
Africa,Kenya,2020-10-24,53771300,,
Africa,Kenya,2020-10-25,53771300,,
Africa,Kenya,2020-10-26,53771300,,
Africa,Kenya,2020-10-27,53771300,,
Africa,Kenya,2020-10-28,53771300,,
Africa,Kenya,2020-10-29,53771300,,
Africa,Kenya,2020-10-30,53771300,,
Africa,Kenya,2020-10-31,53771300,,
Africa,Kenya,2020-11-01,53771300,,
Africa,Kenya,2020-11-02,53771300,,
Africa,Kenya,2020-11-03,53771300,,
Africa,Kenya,2020-11-04,53771300,,
Africa,Kenya,2020-11-05,53771300,,
Africa,Kenya,2020-11-06,53771300,,
Africa,Kenya,2020-11-07,53771300,,
Africa,Kenya,2020-11-08,53771300,,
Africa,Kenya,2020-11-09,53771300,,
Africa,Kenya,2020-11-10,53771300,,
Africa,Kenya,2020-11-11,53771300,,
Africa,Kenya,2020-11-12,53771300,,
Africa,Kenya,2020-11-13,53771300,,
Africa,Kenya,2020-11-14,53771300,,
Africa,Kenya,2020-11-15,53771300,,
Africa,Kenya,2020-11-16,53771300,,
Africa,Kenya,2020-11-17,53771300,,
Africa,Kenya,2020-11-18,53771300,,
Africa,Kenya,2020-11-19,53771300,,
Africa,Kenya,2020-11-20,53771300,,
Africa,Kenya,2020-11-21,53771300,,
Africa,Kenya,2020-11-22,53771300,,
Africa,Kenya,2020-11-23,53771300,,
Africa,Kenya,2020-11-24,53771300,,
Africa,Kenya,2020-11-25,53771300,,
Africa,Kenya,2020-11-26,53771300,,
Africa,Kenya,2020-11-27,53771300,,
Africa,Kenya,2020-11-28,53771300,,
Africa,Kenya,2020-11-29,53771300,,
Africa,Kenya,2020-11-30,53771300,,
Africa,Kenya,2020-12-01,53771300,,
Africa,Kenya,2020-12-02,53771300,,
Africa,Kenya,2020-12-03,53771300,,
Africa,Kenya,2020-12-04,53771300,,
Africa,Kenya,2020-12-05,53771300,,
Africa,Kenya,2020-12-06,53771300,,
Africa,Kenya,2020-12-07,53771300,,
Africa,Kenya,2020-12-08,53771300,,
Africa,Kenya,2020-12-09,53771300,,
Africa,Kenya,2020-12-10,53771300,,
Africa,Kenya,2020-12-11,53771300,,
Africa,Kenya,2020-12-12,53771300,,
Africa,Kenya,2020-12-13,53771300,,
Africa,Kenya,2020-12-14,53771300,,
Africa,Kenya,2020-12-15,53771300,,
Africa,Kenya,2020-12-16,53771300,,
Africa,Kenya,2020-12-17,53771300,,
Africa,Kenya,2020-12-18,53771300,,
Africa,Kenya,2020-12-19,53771300,,
Africa,Kenya,2020-12-20,53771300,,
Africa,Kenya,2020-12-21,53771300,,
Africa,Kenya,2020-12-22,53771300,,
Africa,Kenya,2020-12-23,53771300,,
Africa,Kenya,2020-12-24,53771300,,
Africa,Kenya,2020-12-25,53771300,,
Africa,Kenya,2020-12-26,53771300,,
Africa,Kenya,2020-12-27,53771300,,
Africa,Kenya,2020-12-28,53771300,,
Africa,Kenya,2020-12-29,53771300,,
Africa,Kenya,2020-12-30,53771300,,
Africa,Kenya,2020-12-31,53771300,,
Africa,Kenya,2021-01-01,53771300,,
Africa,Kenya,2021-01-02,53771300,,
Africa,Kenya,2021-01-03,53771300,,
Africa,Kenya,2021-01-04,53771300,,
Africa,Kenya,2021-01-05,53771300,,
Africa,Kenya,2021-01-06,53771300,,
Africa,Kenya,2021-01-07,53771300,,
Africa,Kenya,2021-01-08,53771300,,
Africa,Kenya,2021-01-09,53771300,,
Africa,Kenya,2021-01-10,53771300,,
Africa,Kenya,2021-01-11,53771300,,
Africa,Kenya,2021-01-12,53771300,,
Africa,Kenya,2021-01-13,53771300,,
Africa,Kenya,2021-01-14,53771300,,
Africa,Kenya,2021-01-15,53771300,,
Africa,Kenya,2021-01-16,53771300,,
Africa,Kenya,2021-01-17,53771300,,
Africa,Kenya,2021-01-18,53771300,,
Africa,Kenya,2021-01-19,53771300,,
Africa,Kenya,2021-01-20,53771300,,
Africa,Kenya,2021-01-21,53771300,,
Africa,Kenya,2021-01-22,53771300,,
Africa,Kenya,2021-01-23,53771300,,
Africa,Kenya,2021-01-24,53771300,,
Africa,Kenya,2021-01-25,53771300,,
Africa,Kenya,2021-01-26,53771300,,
Africa,Kenya,2021-01-27,53771300,,
Africa,Kenya,2021-01-28,53771300,,
Africa,Kenya,2021-01-29,53771300,,
Africa,Kenya,2021-01-30,53771300,,
Africa,Kenya,2021-01-31,53771300,,
Africa,Kenya,2021-02-01,53771300,,
Africa,Kenya,2021-02-02,53771300,,
Africa,Kenya,2021-02-03,53771300,,
Africa,Kenya,2021-02-04,53771300,,
Africa,Kenya,2021-02-05,53771300,,
Africa,Kenya,2021-02-06,53771300,,
Africa,Kenya,2021-02-07,53771300,,
Africa,Kenya,2021-02-08,53771300,,
Africa,Kenya,2021-02-09,53771300,,
Africa,Kenya,2021-02-10,53771300,,
Africa,Kenya,2021-02-11,53771300,,
Africa,Kenya,2021-02-12,53771300,,
Africa,Kenya,2021-02-13,53771300,,
Africa,Kenya,2021-02-14,53771300,,
Africa,Kenya,2021-02-15,53771300,,
Africa,Kenya,2021-02-16,53771300,,
Africa,Kenya,2021-02-17,53771300,,
Africa,Kenya,2021-02-18,53771300,,
Africa,Kenya,2021-02-19,53771300,,
Africa,Kenya,2021-02-20,53771300,,
Africa,Kenya,2021-02-21,53771300,,
Africa,Kenya,2021-02-22,53771300,,
Africa,Kenya,2021-02-23,53771300,,
Africa,Kenya,2021-02-24,53771300,,
Africa,Kenya,2021-02-25,53771300,,
Africa,Kenya,2021-02-26,53771300,,
Africa,Kenya,2021-02-27,53771300,,
Africa,Kenya,2021-02-28,53771300,,
Africa,Kenya,2021-03-01,53771300,,
Africa,Kenya,2021-03-02,53771300,,
Africa,Kenya,2021-03-03,53771300,,
Africa,Kenya,2021-03-04,53771300,,
Africa,Kenya,2021-03-05,53771300,,
Africa,Kenya,2021-03-06,53771300,,
Africa,Kenya,2021-03-07,53771300,,
Africa,Kenya,2021-03-08,53771300,,
Africa,Kenya,2021-03-09,53771300,,
Africa,Kenya,2021-03-10,53771300,,
Africa,Kenya,2021-03-11,53771300,,
Africa,Kenya,2021-03-12,53771300,,
Africa,Kenya,2021-03-13,53771300,,
Africa,Kenya,2021-03-14,53771300,,
Africa,Kenya,2021-03-15,53771300,,
Africa,Kenya,2021-03-16,53771300,,
Africa,Kenya,2021-03-17,53771300,,
Africa,Kenya,2021-03-18,53771300,,
Africa,Kenya,2021-03-19,53771300,,
Africa,Kenya,2021-03-20,53771300,,
Africa,Kenya,2021-03-21,53771300,,
Africa,Kenya,2021-03-22,53771300,,
Africa,Kenya,2021-03-23,53771300,,
Africa,Kenya,2021-03-24,53771300,,
Africa,Kenya,2021-03-25,53771300,,
Africa,Kenya,2021-03-26,53771300,,
Africa,Kenya,2021-03-27,53771300,,
Africa,Kenya,2021-03-28,53771300,,
Africa,Kenya,2021-03-29,53771300,,
Africa,Kenya,2021-03-30,53771300,,
Africa,Kenya,2021-03-31,53771300,,
Africa,Kenya,2021-04-01,53771300,,
Africa,Kenya,2021-04-02,53771300,,
Africa,Kenya,2021-04-03,53771300,,
Africa,Kenya,2021-04-04,53771300,,
Africa,Kenya,2021-04-05,53771300,,
Africa,Kenya,2021-04-06,53771300,,
Africa,Kenya,2021-04-07,53771300,,
Africa,Kenya,2021-04-08,53771300,81900,81900
Africa,Kenya,2021-04-09,53771300,,81900
Africa,Kenya,2021-04-10,53771300,,81900
Africa,Kenya,2021-04-11,53771300,,81900
Africa,Kenya,2021-04-12,53771300,,81900
Africa,Kenya,2021-04-13,53771300,,81900
Africa,Kenya,2021-04-14,53771300,,81900
Africa,Kenya,2021-04-15,53771300,,81900
Africa,Kenya,2021-04-16,53771300,,81900
Africa,Kenya,2021-04-17,53771300,,81900
Africa,Kenya,2021-04-18,53771300,,81900
Africa,Kenya,2021-04-19,53771300,,81900
Africa,Kenya,2021-04-20,53771300,,81900
Africa,Kenya,2021-04-21,53771300,,81900
Africa,Kenya,2021-04-22,53771300,,81900
Africa,Kenya,2021-04-23,53771300,,81900
Africa,Kenya,2021-04-24,53771300,,81900
Africa,Kenya,2021-04-25,53771300,,81900
Africa,Kenya,2021-04-26,53771300,,81900
Africa,Kenya,2021-04-27,53771300,,81900
Africa,Kenya,2021-04-28,53771300,,81900
Africa,Kenya,2021-04-29,53771300,,81900
Africa,Kenya,2021-04-30,53771300,,81900
Africa,Kenya,2021-05-01,53771300,,81900
Africa,Kenya,2021-05-02,53771300,,81900
Africa,Kenya,2021-05-03,53771300,,81900
Africa,Kenya,2021-05-04,53771300,,81900
Africa,Kenya,2021-05-05,53771300,,81900
Africa,Kenya,2021-05-06,53771300,,81900
Africa,Kenya,2021-05-07,53771300,,81900
Africa,Kenya,2021-05-08,53771300,,81900
Africa,Kenya,2021-05-09,53771300,,81900
Africa,Kenya,2021-05-10,53771300,,81900
Africa,Kenya,2021-05-11,53771300,,81900
Africa,Kenya,2021-05-12,53771300,,81900
Africa,Kenya,2021-05-13,53771300,,81900
Africa,Kenya,2021-05-14,53771300,2976,84876
Africa,Kenya,2021-05-15,53771300,,84876
Africa,Kenya,2021-05-16,53771300,,84876
Africa,Kenya,2021-05-17,53771300,,84876
Africa,Kenya,2021-05-18,53771300,,84876
Africa,Kenya,2021-05-19,53771300,,84876
Africa,Kenya,2021-05-20,53771300,3383,88259
Africa,Kenya,2021-05-21,53771300,2046,90305
Africa,Kenya,2021-05-22,53771300,,90305
Africa,Kenya,2021-05-23,53771300,,90305
Africa,Kenya,2021-05-24,53771300,561,90866
Africa,Kenya,2021-05-25,53771300,3289,94155
Africa,Kenya,2021-05-26,53771300,2575,96730
Africa,Kenya,2021-05-27,53771300,2862,99592
Africa,Kenya,2021-05-28,53771300,3192,102784
Africa,Kenya,2021-05-29,53771300,2300,105084
Africa,Kenya,2021-05-30,53771300,,105084
Africa,Kenya,2021-05-31,53771300,,105084
Africa,Kenya,2021-06-01,53771300,,105084
Africa,Kenya,2021-06-02,53771300,,105084
Africa,Kenya,2021-06-03,53771300,2273,107357
Africa,Kenya,2021-06-04,53771300,2554,109911
Africa,Kenya,2021-06-05,53771300,5346,115257
Africa,Kenya,2021-06-06,53771300,1693,116950
Africa,Kenya,2021-06-07,53771300,5449,122399
Africa,Kenya,2021-06-08,53771300,16480,138879
Africa,Kenya,2021-06-09,53771300,24936,163815
